order_id,order_date,customer_id,product,category,quantity,unit_price,discount,city,channel,payment_method,returned,revenue
20868,2024-03-29,CUST-02387,Comet Power Bank,Accesorios,2,22.26,0.0,Buenos Aires,Online,Tarjeta,0,44.52
20380,2024-03-29,CUST-00276,Terra USB-C Hub,Accesorios,1,31.2,0.0,Rosario,Tienda,Tarjeta,0,31.2
21727,2024-03-29,CUST-04999,Zen Laptop Stand,Accesorios,1,24.67,0.0,Buenos Aires,Online,Tarjeta,0,24.67
20329,2024-03-29,CUST-02818,Zen Laptop Stand,Accesorios,1,25.67,0.0,Mendoza,Tienda,Transferencia,0,25.67
20796,2024-03-29,CUST-04818,Pixel Webcam,Periféricos,1,34.1,0.0,Rosario,Online,Tarjeta,0,34.1
20114,2024-03-29,CUST-01356,Terra USB-C Hub,Accesorios,2,27.05,0.05,Buenos Aires,Online,Tarjeta,0,51.4
20480,2024-03-29,CUST-02934,Lumen Smartwatch,Wearables,1,83.57,0.0,Rosario,Online,Tarjeta,0,83.57
20437,2024-03-29,CUST-01368,Pixel Webcam,Periféricos,1,35.97,0.0,Buenos Aires,Online,Efectivo,0,35.97
21978,2024-03-29,CUST-00578,Vertex Mouse,Periféricos,1,19.16,0.1,Buenos Aires,Tienda,Tarjeta,1,17.24
21960,2024-03-29,CUST-01021,Pulse Fitness Band,Wearables,1,49.45,0.05,Mendoza,Tienda,Tarjeta,0,46.98
21427,2024-03-30,CUST-01683,Comet Power Bank,Accesorios,1,22.53,0.0,Mendoza,Online,Tarjeta,0,22.53
20032,2024-03-30,CUST-00560,Orbit Speaker,Audio,1,57.94,0.0,Buenos Aires,Marketplace,Tarjeta,0,57.94
20453,2024-03-30,CUST-02081,Pulse Fitness Band,Wearables,2,49.84,0.0,Buenos Aires,Online,Tarjeta,0,99.68
21455,2024-03-30,CUST-01733,Pixel Webcam,Periféricos,1,35.24,0.0,Buenos Aires,Tienda,Tarjeta,0,35.24
21690,2024-03-30,CUST-02656,Pixel Webcam,Periféricos,2,33.86,0.0,La Plata,Online,Tarjeta,0,67.72
21481,2024-03-30,CUST-04971,Lumen Smartwatch,Wearables,1,80.4,0.1,La Plata,Online,Tarjeta,0,72.36
21468,2024-03-30,CUST-01489,Comet Power Bank,Accesorios,1,21.38,0.05,Buenos Aires,Online,Transferencia,0,20.31
20691,2024-03-30,CUST-00302,Pixel Webcam,Periféricos,2,35.15,0.0,Buenos Aires,Online,Tarjeta,0,70.3
20641,2024-03-30,CUST-02487,Nimbus Keyboard,Periféricos,1,43.67,0.0,Buenos Aires,Tienda,Transferencia,0,43.67
20401,2024-03-30,CUST-00072,Aurora Headphones,Audio,2,39.34,0.0,La Plata,Tienda,Tarjeta,0,78.68
20242,2024-03-30,CUST-00990,Zen Laptop Stand,Accesorios,3,25.61,0.05,Buenos Aires,Tienda,Tarjeta,0,72.99
21976,2024-03-30,CUST-03741,Zen Laptop Stand,Accesorios,1,24.44,0.0,Rosario,Online,Tarjeta,0,24.44
20084,2024-03-31,CUST-04381,Aurora Headphones,Audio,1,39.67,0.0,Córdoba,Online,Tarjeta,0,39.67
20045,2024-03-31,CUST-01082,Comet Power Bank,Accesorios,2,22.55,0.0,Córdoba,Online,Tarjeta,0,45.1
20624,2024-03-31,CUST-01401,Aurora Headphones,Audio,1,39.09,0.15,La Plata,Online,Tarjeta,0,33.23
21494,2024-03-31,CUST-01032,Lumen Smartwatch,Wearables,1,77.13,0.0,La Plata,Tienda,Efectivo,0,77.13
21862,2024-03-31,CUST-03148,Pixel Webcam,Periféricos,1,33.56,0.1,Córdoba,Online,Tarjeta,0,30.2
21348,2024-03-31,CUST-03131,Vertex Mouse,Periféricos,2,19.08,0.0,Buenos Aires,Tienda,Transferencia,0,38.16
20972,2024-03-31,CUST-04072,Pulse Fitness Band,Wearables,1,47.84,0.15,La Plata,Tienda,Tarjeta,0,40.66
20576,2024-03-31,CUST-03862,Pulse Fitness Band,Wearables,1,47.58,0.1,Buenos Aires,Online,Transferencia,0,42.82
20639,2024-04-01,CUST-00396,Nimbus Keyboard,Periféricos,1,46.17,0.05,Mendoza,Tienda,Transferencia,0,43.86
20348,2024-04-01,CUST-03793,Lumen Smartwatch,Wearables,2,82.31,0.0,Rosario,Tienda,Tarjeta,0,164.62
21106,2024-04-01,CUST-01287,Vertex Mouse,Periféricos,1,18.87,0.0,Buenos Aires,Tienda,Tarjeta,0,18.87
21851,2024-04-01,CUST-00474,Pulse Fitness Band,Wearables,1,48.63,0.0,Córdoba,Online,Tarjeta,0,48.63
20572,2024-04-01,CUST-01037,Comet Power Bank,Accesorios,1,22.17,0.0,La Plata,Marketplace,Transferencia,0,22.17
20555,2024-04-01,CUST-01813,Pixel Webcam,Periféricos,2,37.77,0.0,Córdoba,Tienda,Tarjeta,0,75.54
21801,2024-04-01,CUST-04212,Comet Power Bank,Accesorios,1,21.58,0.1,Buenos Aires,Online,Tarjeta,1,19.42
20446,2024-04-01,CUST-02830,Pulse Fitness Band,Wearables,1,50.13,0.05,Buenos Aires,Tienda,Tarjeta,0,47.62
20875,2024-04-01,CUST-00280,Pulse Fitness Band,Wearables,3,46.86,0.0,Córdoba,Online,Tarjeta,0,140.58
21020,2024-04-01,CUST-03629,Lumen Smartwatch,Wearables,2,79.03,0.0,Buenos Aires,Online,Tarjeta,0,158.06
20826,2024-04-01,CUST-01505,Pixel Webcam,Periféricos,1,35.83,0.0,Buenos Aires,Online,Tarjeta,0,35.83
20803,2024-04-02,CUST-04355,Zen Laptop Stand,Accesorios,1,24.32,0.0,Córdoba,Tienda,Tarjeta,0,24.32
20588,2024-04-02,CUST-03816,Terra USB-C Hub,Accesorios,1,27.89,0.05,Buenos Aires,Online,Tarjeta,0,26.5
21206,2024-04-02,CUST-00039,Comet Power Bank,Accesorios,1,22.16,0.0,Buenos Aires,Online,Tarjeta,0,22.16
20325,2024-04-02,CUST-04018,Terra USB-C Hub,Accesorios,1,28.85,0.15,Buenos Aires,Online,Tarjeta,0,24.52
20968,2024-04-02,CUST-01198,Vertex Mouse,Periféricos,2,19.4,0.05,Mendoza,Online,Tarjeta,0,36.86
21168,2024-04-02,CUST-00936,Pulse Fitness Band,Wearables,1,48.49,0.05,Mendoza,Online,Tarjeta,0,46.07
21231,2024-04-02,CUST-00070,Vertex Mouse,Periféricos,1,19.26,0.0,Buenos Aires,Tienda,Transferencia,0,19.26
20235,2024-04-02,CUST-01479,Pulse Fitness Band,Wearables,1,49.35,0.0,Córdoba,Tienda,Tarjeta,0,49.35
20409,2024-04-02,CUST-01226,Zen Laptop Stand,Accesorios,1,24.9,0.0,Buenos Aires,Online,Tarjeta,0,24.9
20679,2024-04-02,CUST-01764,Zen Laptop Stand,Accesorios,1,24.67,0.0,Buenos Aires,Online,Transferencia,0,24.67
21799,2024-04-03,CUST-02947,Terra USB-C Hub,Accesorios,1,29.64,0.0,Rosario,Online,Tarjeta,0,29.64
21840,2024-04-03,CUST-01810,Zen Laptop Stand,Accesorios,1,24.98,0.05,Córdoba,Tienda,Tarjeta,0,23.73
21315,2024-04-03,CUST-04117,Pixel Webcam,Periféricos,2,36.37,0.05,La Plata,Online,Transferencia,0,69.1
21218,2024-04-03,CUST-02597,Vertex Mouse,Periféricos,1,19.18,0.05,Buenos Aires,Online,Transferencia,0,18.22
21711,2024-04-03,CUST-02292,Orbit Speaker,Audio,2,53.21,0.0,Buenos Aires,Tienda,Tarjeta,0,106.42
21633,2024-04-03,CUST-00084,Pixel Webcam,Periféricos,1,35.5,0.0,Córdoba,Online,Tarjeta,0,35.5
21990,2024-04-03,CUST-01904,Aurora Headphones,Audio,1,37.54,0.0,Córdoba,Online,Tarjeta,0,37.54
21664,2024-04-03,CUST-00666,Orbit Speaker,Audio,1,53.53,0.05,Córdoba,Online,Tarjeta,0,50.85
20275,2024-04-03,CUST-02588,Terra USB-C Hub,Accesorios,1,28.29,0.05,Rosario,Online,Tarjeta,0,26.88
21721,2024-04-04,CUST-00656,Terra USB-C Hub,Accesorios,1,29.08,0.0,Buenos Aires,Online,Tarjeta,0,29.08
20928,2024-04-04,CUST-03710,Pixel Webcam,Periféricos,1,34.56,0.0,Córdoba,Online,Efectivo,0,34.56
21062,2024-04-04,CUST-03607,Terra USB-C Hub,Accesorios,1,28.77,0.0,La Plata,Tienda,Transferencia,0,28.77
20290,2024-04-04,CUST-00357,Pulse Fitness Band,Wearables,1,45.19,0.0,La Plata,Online,Tarjeta,0,45.19
20489,2024-04-04,CUST-03151,Aurora Headphones,Audio,1,40.9,0.0,Córdoba,Online,Tarjeta,0,40.9
21887,2024-04-04,CUST-01941,Terra USB-C Hub,Accesorios,2,29.94,0.05,Córdoba,Online,Tarjeta,0,56.89
21518,2024-04-04,CUST-02500,Comet Power Bank,Accesorios,2,22.17,0.0,Buenos Aires,Online,Efectivo,0,44.34
20620,2024-04-04,CUST-01907,Comet Power Bank,Accesorios,2,22.2,0.0,Buenos Aires,Online,Efectivo,0,44.4
20827,2024-04-04,CUST-02671,Pulse Fitness Band,Wearables,1,47.36,0.1,Buenos Aires,Tienda,Transferencia,0,42.62
20852,2024-04-04,CUST-04676,Aurora Headphones,Audio,1,39.31,0.0,Rosario,Online,Tarjeta,0,39.31
20383,2024-04-05,CUST-02984,Lumen Smartwatch,Wearables,1,81.37,0.05,Buenos Aires,Online,Tarjeta,0,77.3
20259,2024-04-05,CUST-04495,Pulse Fitness Band,Wearables,1,48.46,0.0,Buenos Aires,Online,Transferencia,0,48.46
20355,2024-04-05,CUST-00366,Nimbus Keyboard,Periféricos,2,46.94,0.0,Mendoza,Tienda,Tarjeta,0,93.88
21805,2024-04-05,CUST-03500,Comet Power Bank,Accesorios,1,22.4,0.05,Buenos Aires,Online,Tarjeta,0,21.28
21100,2024-04-05,CUST-02127,Lumen Smartwatch,Wearables,1,78.62,0.1,Buenos Aires,Tienda,Transferencia,0,70.76
20188,2024-04-05,CUST-03633,Pixel Webcam,Periféricos,1,36.05,0.0,Córdoba,Online,Tarjeta,0,36.05
21383,2024-04-05,CUST-04468,Lumen Smartwatch,Wearables,1,76.73,0.0,Buenos Aires,Online,Tarjeta,0,76.73
21780,2024-04-05,CUST-03705,Terra USB-C Hub,Accesorios,1,29.13,0.0,Buenos Aires,Online,Tarjeta,0,29.13
20938,2024-04-05,CUST-01973,Lumen Smartwatch,Wearables,1,82.28,0.0,Córdoba,Tienda,Tarjeta,0,82.28
20430,2024-04-05,CUST-01695,Terra USB-C Hub,Accesorios,1,28.07,0.0,Córdoba,Online,Tarjeta,0,28.07
21498,2024-04-05,CUST-01894,Pixel Webcam,Periféricos,1,34.29,0.05,Mendoza,Online,Tarjeta,0,32.58
21257,2024-04-06,CUST-03657,Vertex Mouse,Periféricos,1,20.26,0.0,La Plata,Tienda,Tarjeta,0,20.26
20825,2024-04-06,CUST-01433,Nimbus Keyboard,Periféricos,2,41.11,0.05,Córdoba,Online,Tarjeta,0,78.11
21226,2024-04-06,CUST-01773,Zen Laptop Stand,Accesorios,2,24.54,0.1,La Plata,Online,Tarjeta,0,44.17
20927,2024-04-06,CUST-03550,Comet Power Bank,Accesorios,1,21.56,0.0,Buenos Aires,Online,Tarjeta,0,21.56
20024,2024-04-06,CUST-01061,Aurora Headphones,Audio,1,38.62,0.05,La Plata,Marketplace,Efectivo,0,36.69
20907,2024-04-06,CUST-03651,Comet Power Bank,Accesorios,1,22.61,0.0,Buenos Aires,Online,Tarjeta,0,22.61
20941,2024-04-06,CUST-00731,Nimbus Keyboard,Periféricos,1,43.1,0.0,Mendoza,Online,Tarjeta,0,43.1
20077,2024-04-06,CUST-03229,Pulse Fitness Band,Wearables,2,50.06,0.0,Mendoza,Online,Tarjeta,0,100.12
20335,2024-04-06,CUST-02678,Aurora Headphones,Audio,1,39.22,0.0,Córdoba,Online,Tarjeta,0,39.22
21295,2024-04-06,CUST-01984,Aurora Headphones,Audio,1,40.3,0.0,Rosario,Marketplace,Tarjeta,0,40.3
20955,2024-04-06,CUST-04901,Vertex Mouse,Periféricos,1,20.06,0.0,La Plata,Tienda,Tarjeta,0,20.06
21400,2024-04-06,CUST-00325,Orbit Speaker,Audio,1,53.41,0.05,Buenos Aires,Tienda,Tarjeta,0,50.74
21899,2024-04-06,CUST-04410,Pixel Webcam,Periféricos,1,35.06,0.05,Buenos Aires,Online,Efectivo,0,33.31
20391,2024-04-06,CUST-00184,Pixel Webcam,Periféricos,2,33.66,0.0,Buenos Aires,Online,Tarjeta,0,67.32
20137,2024-04-06,CUST-04612,Zen Laptop Stand,Accesorios,1,23.5,0.1,Rosario,Tienda,Tarjeta,0,21.15
21808,2024-04-07,CUST-00144,Pixel Webcam,Periféricos,2,34.76,0.1,Buenos Aires,Online,Tarjeta,0,62.57
21957,2024-04-07,CUST-03139,Vertex Mouse,Periféricos,1,19.7,0.05,La Plata,Online,Transferencia,0,18.72
20544,2024-04-07,CUST-01998,Vertex Mouse,Periféricos,1,19.26,0.05,Córdoba,Tienda,Tarjeta,0,18.3
21768,2024-04-07,CUST-04375,Pixel Webcam,Periféricos,1,35.6,0.0,Córdoba,Tienda,Tarjeta,0,35.6
21741,2024-04-07,CUST-00452,Lumen Smartwatch,Wearables,1,74.79,0.1,Córdoba,Marketplace,Transferencia,0,67.31
20843,2024-04-07,CUST-04388,Comet Power Bank,Accesorios,1,20.98,0.0,Buenos Aires,Online,Tarjeta,0,20.98
20616,2024-04-08,CUST-04877,Pulse Fitness Band,Wearables,2,47.06,0.0,Buenos Aires,Online,Tarjeta,0,94.12
20874,2024-04-08,CUST-02737,Lumen Smartwatch,Wearables,1,79.95,0.0,Buenos Aires,Online,Tarjeta,0,79.95
21675,2024-04-08,CUST-00498,Lumen Smartwatch,Wearables,1,81.71,0.0,Buenos Aires,Online,Tarjeta,0,81.71
21551,2024-04-08,CUST-01363,Vertex Mouse,Periféricos,2,18.89,0.0,Córdoba,Online,Transferencia,0,37.78
20962,2024-04-08,CUST-04180,Vertex Mouse,Periféricos,1,19.52,0.0,Buenos Aires,Tienda,Tarjeta,0,19.52
20737,2024-04-08,CUST-00617,Vertex Mouse,Periféricos,2,19.37,0.05,Buenos Aires,Online,Transferencia,0,36.8
20276,2024-04-08,CUST-03238,Lumen Smartwatch,Wearables,1,79.52,0.05,Buenos Aires,Tienda,Tarjeta,0,75.54
21835,2024-04-08,CUST-04507,Lumen Smartwatch,Wearables,1,77.1,0.05,Buenos Aires,Online,Tarjeta,0,73.24
21490,2024-04-08,CUST-00115,Zen Laptop Stand,Accesorios,1,25.53,0.0,Buenos Aires,Online,Transferencia,0,25.53
21103,2024-04-08,CUST-02491,Zen Laptop Stand,Accesorios,1,25.2,0.0,Córdoba,Tienda,Tarjeta,0,25.2
20140,2024-04-08,CUST-03053,Comet Power Bank,Accesorios,2,21.64,0.1,La Plata,Online,Transferencia,0,38.95
20238,2024-04-08,CUST-01160,Pixel Webcam,Periféricos,1,37.61,0.0,Córdoba,Tienda,Tarjeta,0,37.61
20720,2024-04-08,CUST-01294,Comet Power Bank,Accesorios,1,23.4,0.1,Córdoba,Online,Transferencia,0,21.06
21056,2024-04-09,CUST-04232,Terra USB-C Hub,Accesorios,1,29.28,0.0,Córdoba,Tienda,Tarjeta,0,29.28
21717,2024-04-09,CUST-04419,Orbit Speaker,Audio,1,54.68,0.15,Rosario,Tienda,Tarjeta,0,46.48
21672,2024-04-09,CUST-00523,Zen Laptop Stand,Accesorios,1,24.11,0.0,Rosario,Online,Tarjeta,0,24.11
21568,2024-04-09,CUST-00514,Nimbus Keyboard,Periféricos,1,44.02,0.0,Buenos Aires,Online,Transferencia,0,44.02
21965,2024-04-09,CUST-03700,Pulse Fitness Band,Wearables,1,50.72,0.1,Buenos Aires,Marketplace,Tarjeta,0,45.65
21952,2024-04-09,CUST-03199,Zen Laptop Stand,Accesorios,1,26.35,0.0,Rosario,Online,Tarjeta,0,26.35
21861,2024-04-09,CUST-01925,Lumen Smartwatch,Wearables,1,79.64,0.05,Buenos Aires,Marketplace,Efectivo,0,75.66
20277,2024-04-09,CUST-00940,Zen Laptop Stand,Accesorios,1,24.01,0.0,Buenos Aires,Tienda,Transferencia,0,24.01
20981,2024-04-09,CUST-01565,Orbit Speaker,Audio,1,52.09,0.0,Rosario,Online,Tarjeta,0,52.09
20568,2024-04-10,CUST-01293,Lumen Smartwatch,Wearables,1,77.21,0.1,Buenos Aires,Online,Tarjeta,0,69.49
20824,2024-04-10,CUST-03892,Aurora Headphones,Audio,1,39.35,0.05,Mendoza,Tienda,Tarjeta,0,37.38
20173,2024-04-10,CUST-03288,Vertex Mouse,Periféricos,1,17.77,0.1,Buenos Aires,Tienda,Tarjeta,0,15.99
21321,2024-04-10,CUST-01786,Vertex Mouse,Periféricos,1,19.06,0.05,Buenos Aires,Tienda,Transferencia,0,18.11
21996,2024-04-10,CUST-01043,Terra USB-C Hub,Accesorios,2,29.59,0.0,Buenos Aires,Tienda,Tarjeta,0,59.18
20303,2024-04-10,CUST-00342,Terra USB-C Hub,Accesorios,3,29.58,0.0,Buenos Aires,Online,Tarjeta,0,88.74
20125,2024-04-10,CUST-03599,Vertex Mouse,Periféricos,1,18.8,0.0,La Plata,Online,Transferencia,0,18.8
20902,2024-04-10,CUST-03467,Vertex Mouse,Periféricos,1,17.82,0.0,Buenos Aires,Tienda,Tarjeta,0,17.82
21439,2024-04-10,CUST-04061,Terra USB-C Hub,Accesorios,1,28.18,0.0,Córdoba,Online,Transferencia,0,28.18
21713,2024-04-10,CUST-01798,Pulse Fitness Band,Wearables,3,48.99,0.0,Rosario,Online,Tarjeta,0,146.97
21749,2024-04-10,CUST-00750,Lumen Smartwatch,Wearables,2,77.81,0.0,Córdoba,Online,Efectivo,0,155.62
20471,2024-04-10,CUST-02182,Pulse Fitness Band,Wearables,1,51.24,0.0,Córdoba,Online,Tarjeta,0,51.24
20589,2024-04-11,CUST-01997,Pulse Fitness Band,Wearables,1,49.49,0.15,Córdoba,Online,Efectivo,0,42.07
20582,2024-04-11,CUST-04377,Lumen Smartwatch,Wearables,1,82.15,0.05,Buenos Aires,Tienda,Efectivo,0,78.04
20154,2024-04-11,CUST-02502,Comet Power Bank,Accesorios,1,22.84,0.0,Córdoba,Online,Efectivo,0,22.84
20945,2024-04-11,CUST-02524,Zen Laptop Stand,Accesorios,1,24.75,0.0,La Plata,Tienda,Transferencia,0,24.75
20152,2024-04-11,CUST-01625,Nimbus Keyboard,Periféricos,2,44.6,0.05,Mendoza,Online,Tarjeta,0,84.74
20780,2024-04-11,CUST-01503,Zen Laptop Stand,Accesorios,1,23.13,0.05,Córdoba,Tienda,Tarjeta,0,21.97
21707,2024-04-11,CUST-04853,Zen Laptop Stand,Accesorios,2,25.71,0.0,Buenos Aires,Tienda,Efectivo,0,51.42
20101,2024-04-11,CUST-03641,Lumen Smartwatch,Wearables,1,82.79,0.0,Mendoza,Marketplace,Transferencia,0,82.79
21956,2024-04-12,CUST-04485,Vertex Mouse,Periféricos,1,18.49,0.0,La Plata,Online,Tarjeta,0,18.49
21693,2024-04-12,CUST-04979,Vertex Mouse,Periféricos,2,18.08,0.0,Buenos Aires,Marketplace,Tarjeta,0,36.16
21438,2024-04-12,CUST-03698,Aurora Headphones,Audio,2,40.24,0.05,Buenos Aires,Online,Transferencia,0,76.46
21378,2024-04-12,CUST-01292,Nimbus Keyboard,Periféricos,1,45.02,0.05,Rosario,Online,Tarjeta,0,42.77
20105,2024-04-12,CUST-02984,Aurora Headphones,Audio,1,38.75,0.0,Córdoba,Online,Transferencia,0,38.75
21371,2024-04-12,CUST-00250,Aurora Headphones,Audio,1,38.69,0.1,Rosario,Online,Tarjeta,0,34.82
20399,2024-04-12,CUST-00278,Comet Power Bank,Accesorios,1,22.32,0.0,Buenos Aires,Online,Tarjeta,0,22.32
20000,2024-04-12,CUST-03172,Vertex Mouse,Periféricos,3,18.37,0.05,Buenos Aires,Online,Transferencia,0,52.35
21076,2024-04-12,CUST-04947,Comet Power Bank,Accesorios,1,22.72,0.0,Rosario,Tienda,Tarjeta,0,22.72
20618,2024-04-12,CUST-00333,Terra USB-C Hub,Accesorios,1,29.72,0.0,Rosario,Tienda,Tarjeta,0,29.72
20681,2024-04-12,CUST-03665,Terra USB-C Hub,Accesorios,1,28.76,0.0,Buenos Aires,Tienda,Tarjeta,0,28.76
20636,2024-04-12,CUST-03783,Aurora Headphones,Audio,2,40.09,0.1,Córdoba,Tienda,Tarjeta,0,72.16
20286,2024-04-13,CUST-02607,Vertex Mouse,Periféricos,1,18.54,0.05,La Plata,Online,Tarjeta,0,17.61
20079,2024-04-13,CUST-03006,Pulse Fitness Band,Wearables,1,50.48,0.0,Buenos Aires,Tienda,Efectivo,0,50.48
20628,2024-04-13,CUST-00942,Pulse Fitness Band,Wearables,2,50.5,0.0,Buenos Aires,Online,Tarjeta,0,101.0
21844,2024-04-13,CUST-00896,Pulse Fitness Band,Wearables,3,47.73,0.15,Córdoba,Online,Tarjeta,0,121.71
21980,2024-04-13,CUST-01945,Orbit Speaker,Audio,1,55.3,0.0,Córdoba,Online,Tarjeta,0,55.3
21129,2024-04-13,CUST-03890,Aurora Headphones,Audio,2,40.18,0.0,Córdoba,Online,Tarjeta,0,80.36
21893,2024-04-13,CUST-00685,Pulse Fitness Band,Wearables,1,50.16,0.0,Buenos Aires,Tienda,Tarjeta,0,50.16
21030,2024-04-13,CUST-00304,Lumen Smartwatch,Wearables,1,80.68,0.15,Buenos Aires,Online,Tarjeta,0,68.58
21955,2024-04-13,CUST-01342,Pixel Webcam,Periféricos,3,34.87,0.1,Buenos Aires,Online,Tarjeta,0,94.15
20946,2024-04-13,CUST-03443,Zen Laptop Stand,Accesorios,2,24.86,0.0,Mendoza,Online,Tarjeta,0,49.72
21858,2024-04-13,CUST-04098,Pulse Fitness Band,Wearables,1,50.15,0.0,Buenos Aires,Tienda,Tarjeta,0,50.15
21032,2024-04-14,CUST-01680,Vertex Mouse,Periféricos,1,19.4,0.0,Buenos Aires,Marketplace,Efectivo,0,19.4
21179,2024-04-14,CUST-01393,Lumen Smartwatch,Wearables,2,79.73,0.05,Buenos Aires,Tienda,Transferencia,0,151.49
20390,2024-04-14,CUST-04306,Vertex Mouse,Periféricos,1,18.38,0.15,Buenos Aires,Online,Tarjeta,1,15.62
21070,2024-04-14,CUST-02842,Comet Power Bank,Accesorios,1,21.24,0.0,La Plata,Online,Efectivo,0,21.24
20842,2024-04-14,CUST-04415,Lumen Smartwatch,Wearables,1,84.09,0.0,Buenos Aires,Online,Transferencia,0,84.09
21350,2024-04-14,CUST-03162,Nimbus Keyboard,Periféricos,1,46.57,0.0,Córdoba,Online,Tarjeta,0,46.57
21684,2024-04-14,CUST-03434,Lumen Smartwatch,Wearables,1,80.66,0.0,Buenos Aires,Online,Tarjeta,0,80.66
20985,2024-04-14,CUST-02064,Comet Power Bank,Accesorios,1,22.35,0.0,Mendoza,Tienda,Tarjeta,0,22.35
20848,2024-04-14,CUST-00342,Vertex Mouse,Periféricos,1,18.79,0.0,Rosario,Tienda,Efectivo,0,18.79
21396,2024-04-14,CUST-00290,Lumen Smartwatch,Wearables,2,77.81,0.0,Mendoza,Marketplace,Tarjeta,0,155.62
21642,2024-04-14,CUST-03985,Nimbus Keyboard,Periféricos,3,46.33,0.05,Rosario,Online,Transferencia,0,132.04
20625,2024-04-14,CUST-04134,Nimbus Keyboard,Periféricos,1,42.93,0.0,Buenos Aires,Marketplace,Efectivo,0,42.93
21409,2024-04-14,CUST-00423,Pixel Webcam,Periféricos,1,34.8,0.05,Córdoba,Tienda,Efectivo,0,33.06
21873,2024-04-15,CUST-00225,Orbit Speaker,Audio,1,56.89,0.05,Mendoza,Tienda,Transferencia,0,54.05
20995,2024-04-15,CUST-00517,Pixel Webcam,Periféricos,1,34.02,0.05,Buenos Aires,Online,Efectivo,0,32.32
21234,2024-04-15,CUST-01638,Lumen Smartwatch,Wearables,2,79.46,0.0,Rosario,Online,Tarjeta,0,158.92
21223,2024-04-15,CUST-04117,Aurora Headphones,Audio,1,41.24,0.05,Buenos Aires,Online,Tarjeta,0,39.18
20954,2024-04-15,CUST-02210,Orbit Speaker,Audio,1,53.16,0.0,Córdoba,Online,Transferencia,0,53.16
20057,2024-04-15,CUST-03032,Nimbus Keyboard,Periféricos,1,42.25,0.05,Córdoba,Tienda,Transferencia,0,40.14
21397,2024-04-15,CUST-03904,Comet Power Bank,Accesorios,1,22.32,0.0,Buenos Aires,Tienda,Tarjeta,0,22.32
21029,2024-04-16,CUST-04440,Comet Power Bank,Accesorios,1,22.02,0.0,Buenos Aires,Tienda,Tarjeta,0,22.02
20988,2024-04-16,CUST-04045,Orbit Speaker,Audio,3,54.08,0.1,Buenos Aires,Online,Tarjeta,0,146.02
20119,2024-04-16,CUST-00295,Orbit Speaker,Audio,2,54.74,0.0,Mendoza,Tienda,Tarjeta,0,109.48
20523,2024-04-16,CUST-00535,Orbit Speaker,Audio,2,56.69,0.05,Buenos Aires,Online,Tarjeta,0,107.71
21317,2024-04-16,CUST-02453,Vertex Mouse,Periféricos,1,18.55,0.05,Buenos Aires,Tienda,Transferencia,0,17.62
20690,2024-04-16,CUST-03737,Pulse Fitness Band,Wearables,2,48.12,0.05,Rosario,Online,Tarjeta,0,91.43
20330,2024-04-16,CUST-03770,Pulse Fitness Band,Wearables,1,49.79,0.0,Buenos Aires,Tienda,Tarjeta,0,49.79
21798,2024-04-16,CUST-02674,Pixel Webcam,Periféricos,1,35.81,0.05,Rosario,Online,Tarjeta,0,34.02
21414,2024-04-16,CUST-02208,Vertex Mouse,Periféricos,1,19.3,0.0,Mendoza,Online,Transferencia,0,19.3
20909,2024-04-16,CUST-03047,Pixel Webcam,Periféricos,1,35.59,0.0,Rosario,Tienda,Transferencia,0,35.59
20429,2024-04-16,CUST-01882,Terra USB-C Hub,Accesorios,4,29.6,0.0,Córdoba,Online,Tarjeta,0,118.4
20209,2024-04-16,CUST-00672,Terra USB-C Hub,Accesorios,1,28.79,0.0,Rosario,Online,Tarjeta,0,28.79
20247,2024-04-16,CUST-03436,Lumen Smartwatch,Wearables,1,76.56,0.0,Córdoba,Tienda,Tarjeta,0,76.56
20976,2024-04-17,CUST-03539,Pulse Fitness Band,Wearables,2,50.89,0.0,Buenos Aires,Online,Tarjeta,0,101.78
21665,2024-04-17,CUST-04753,Zen Laptop Stand,Accesorios,2,24.17,0.0,Buenos Aires,Online,Tarjeta,0,48.34
20106,2024-04-17,CUST-03522,Zen Laptop Stand,Accesorios,1,24.51,0.0,Córdoba,Tienda,Tarjeta,0,24.51
21229,2024-04-17,CUST-04849,Terra USB-C Hub,Accesorios,1,28.08,0.05,Rosario,Tienda,Tarjeta,0,26.68
21653,2024-04-17,CUST-01248,Pixel Webcam,Periféricos,1,33.97,0.0,Buenos Aires,Tienda,Efectivo,0,33.97
20903,2024-04-17,CUST-01059,Lumen Smartwatch,Wearables,1,74.83,0.0,Córdoba,Online,Tarjeta,1,74.83
21817,2024-04-17,CUST-00439,Pixel Webcam,Periféricos,1,38.34,0.0,Buenos Aires,Online,Efectivo,1,38.34
21046,2024-04-17,CUST-03076,Aurora Headphones,Audio,1,40.63,0.0,Buenos Aires,Online,Transferencia,0,40.63
21075,2024-04-17,CUST-01382,Orbit Speaker,Audio,2,53.87,0.0,Córdoba,Online,Efectivo,0,107.74
20012,2024-04-17,CUST-01283,Vertex Mouse,Periféricos,2,18.6,0.0,Buenos Aires,Online,Transferencia,0,37.2
21089,2024-04-18,CUST-03053,Zen Laptop Stand,Accesorios,2,26.15,0.05,Córdoba,Online,Tarjeta,0,49.68
20205,2024-04-18,CUST-02004,Nimbus Keyboard,Periféricos,2,43.49,0.0,Buenos Aires,Tienda,Transferencia,0,86.98
